id,type,province,city,address,img_url,value,owner,name,page,prov_id
228,سكنى- تجارى,,,69 ش صفية زغلول(أوجينى سابقا) مع ش الشهداء مع محمد موسى,,ذات طابع معمارى مميز,صيدلية علم الدين,,93,
229,كنيسة,,,18 ش الشهداء(محمد على سابقا) مع ش العجرودى,,ذات طابع معمارى مميز,كنيسة السيدة العذراء مريم,,93,
230,سكنى,,,1-235/2-235/3-235/4-235 مساكن هيئة قناة السويس,,ذات طابع معمارى مميز,,,93,
231,سكنى,,,ك-336 مساكن هيئة قناة السويس,,ذات طابع معمارى مميز,,,93,
232,فيلا,,,1-248 مساكن هيئة قناة السويس,,ذات طابع معمارى مميز,,,93,
233,سكنى,,,1-247/2-247 مساكن هيئة قناة السويس,,ذات طابع معمارى مميز,,,93,
235,سكنى,,,1-265/2-265/3-265/4-265/5-265/6-265/7-265/8-265 مساكن هيئة قناة السويس,,ذات طابع معمارى مميز,,,93,
236,سكنى,,,1-264/2-264 مساكن هيئة قناة السويس,,ذات طابع معمارى مميز,,,93,
237,كنيسة,,,28 ش الشهداء (محمد على سابقا) ش الطور مع ش المغربى,,ذات طابع معمارى مميز,كنيسة القديس جورج,,93,
304,أخرى,,,28 ش النهضة,,ذات طابع معمارى مميز,عمر افندى,,93,
310,سكنى,,,24 ش الدجلة مع ش رمسيس,,ذات طابع معمارى مميز,لوكاندة القاهرة/ فندق رمسيس,,93,
311,سكنى- دينى,,,12 ش الجيش مع ش أحمد شوقى,,ذات طابع معمارى مميز,الجمعية الاسلامية العزمية لنشر الثقافة الدينية,,93,
312,سكنى- تجارى,,,10 ش الجيش مع ش أحمد ماهر,,ذات طابع معمارى مميز,شركة محمود عبيد,,93,
313,سكنى,,,4 ش الجيش مع ش الطور,,ذات طابع معمارى مميز,,,93,
314,سكنى- تجارى,,,13 ش الدجلة,,ذات طابع معمارى مميز,,,93,
315,سكنى- تجارى,,,23 ش الدجلة,,ذات طابع معمارى مميز,,,93,
316,سكنى- تجارى,,,3 ش الورشة مع ش الطور,,ذات طابع معمارى مميز,,,93,
317,سكنى- تجارى,,,9 ش االطور مع ش رمسيس,http://urbanharmony.org/images/tazalomat/317ط.jpg,ذات طابع معمارى مميز,,,93,
318,سكنى- تجارى,,,31 ش رمسيس مع ش الطور,,ذات طابع معمارى مميز,الجمعية التعاونية الإنتاجية لتسويق وتوريد المصنوعات الحرفية ببورسعيد,,93,
322,سكنى- تجارى,,,ش حافظ إبراهيم,,ذات طابع معمارى مميز,هوفر,,93,
319,سكنى,,,11 ش الطور مع ش الورشة,,ذات طابع معمارى مميز,,,93,
323,سكنى- تجارى,,,19 ش صفية زغلول (أوجينى سابقا) مع ش الجيش,,ذات طابع معمارى مميز,بريمارونا,,93,
324,سكنى- تجارى,,,17 ش صفية زغلول (أوجينى سابقا),,ذات طابع معمارى مميز,شركة مصر للتجارة الخارجية (الأسواق الحرة),,93,
325,سكنى- تجارى,,,8 ش السلطان محمود مع ش محمد موسى (بنما سابقا),,ذات طابع معمارى مميز,,,93,
326,سكنى- تجارى,,,33 ش عبد المنعم رياض,,ذات طابع معمارى مميز,محلات إخوان أبو العنين,,93,
327,سكنى- تجارى,,,12 ش رمسيس مع ش بابل,http://urbanharmony.org/images/tazalomat/327زز.jpg,ذات طابع معمارى مميز,,,93,
328,سكنى- تجارى,,,12 ش بابل,,ذات طابع معمارى مميز,,,93,
329,سكنى- تجارى,,,8 ش سعد زغلول مع ش الجيش,http://urbanharmony.org/images/tazalomat/329زز.jpg,ذات طابع معمارى مميز,الصالون الاخضر/ الناغى,,93,
330,سكنى- تجارى,,,17 ش الجيش,,ذات طابع معمارى مميز,شركة الشرق للتجارة والاستيراد,,93,
331,سكنى- تجارى,,,6 ش رمسيس مع ش حافظ إبراهيم,,ذات طابع معمارى مميز,Chicco,,93,
332,سكنى- تجارى,,,8 ش رمسيس,,ذات طابع معمارى مميز,محل المغريبى,,93,
333,سكنى- تجارى,,,19 ش حافظ إبراهيم,,ذات طابع معمارى مميز,جريدة الإعلام,,93,
334,سكنى- تجارى,,,19 ش الجبرتى مع ش الجيش,,ذات طابع معمارى مميز,توكيل الخليج العربى للاعمال البحرية والتجارة,,93,
337,سكنى- تجارى,,,56 ش الجيش مع ش أحمد عرابى,,ذات طابع معمارى مميز,Miss Egypt,,93,
339,سكنى- تجارى,,,10 ش أحمد عرابى مع ش الجيش,,ذات طابع معمارى مميز,سنترال ميدو تل,,93,
341,كنيسة,,,ش أبو الفدا,,ذات طابع معمارى مميز,كنيسة سانت أن,,93,
343,سكنى,,,11 ش عبد السلام عارف,http://urbanharmony.org/images/tazalomat/343ز.jpg,ذات طابع معمارى مميز,,,93,
344,سكنى- تجارى,,,12 ش عبد السلام عارف,,ذات طابع معمارى مميز,ميديتريبيان سى الكترونيك,,93,
346,سكنى- تجارى,,,19 ش أحمد عرابى,,ذات طابع معمارى مميز,,,93,
347,سكنى- تجارى,,,14 ش السلطان محمود مع ش الحرية,,ذات طابع معمارى مميز,جاليرى ساندى,,93,
348,سكنى- تجارى,,,21 ش عبد السلام عارف مع ش السلطان محمود,,ذات طابع معمارى مميز,مامى كير,,93,
349,سكنى,,,25 ش عبد السلام عارف,http://urbanharmony.org/images/tazalomat/349.jpg,ذات طابع معمارى مميز,,,93,
350,سكنى,,,27 ش عبد السلام عارف مع ش صلاح الدين,,ذات طابع معمارى مميز,,,93,
351,سكنى- تجارى,,,28 ش عبد السلام عارف مع عطفة صلاح الدين,,ذات طابع معمارى مميز,ميدو ماركت,,93,
353,سكنى,,,25 ش الحرية,,ذات طابع معمارى مميز,,,93,
354,سكنى,,,15 ش محمود صدقى (امريكا سابقا),http://urbanharmony.org/images/tazalomat/354ص.jpg,ذات طابع معمارى مميز,,,93,
355,سكنى- تجارى,,,5 ش الفرات مع ش محمود صدقى (امريكا سابقا),,ذات طابع معمارى مميز,الشركة العالمية للكمبيوتر,,93,
356,سكنى- تجارى,,,24 ش محمود صدقى (امريكا سابقا),,ذات طابع معمارى مميز,Laptop,,93,
357,سكنى- تجارى,,,6 ش الطائف مع ش محمود صدقى,,ذات طابع معمارى مميز,رودى مار للخدمات الملاحية والنقل,,93,
358,سكنى- تجارى,,,12 ش محمد محمود,,ذات طابع معمارى مميز,مكتب سلطان للاستيراد والتجارة,,93,
359,سكنى- تجارى,,,8 ش محمد محمود مع ش محمود صدقى,,ذات طابع معمارى مميز,الشركة الدولية للخدمات البحرية,,93,
360,أخرى,,,9 ش محمد موسى(بنما سابقا),,ذات طابع معمارى مميز,فرقة بورسعيد المسرحية,,93,
361,سكنى- تجارى,,,14 ش محمد موسى(بنما سابقا),,ذات طابع معمارى مميز,الشركة الدولية للخدمات البحرية (الادارة العامة للشئون المالية),,93,
362,سكنى- تجارى,,,3 ش ممفيس,,ذات طابع معمارى مميز,بازار شهر ايار,,93,
364,أخرى,,,7 ش رشدى مع ش أحمد عرابى,http://urbanharmony.org/images/tazalomat/364زز.jpg,ذات طابع معمارى مميز,جمعية التأهيل الاجتماعى للمعوقين,,93,
365,سكنى- تجارى,,,5 ش رشدى,,ذات طابع معمارى مميز,الغزال,,93,
367,سكنى- تجارى,,,3 ش محفوظ حسين العجرودى مع ش رشدى,,ذات طابع معمارى مميز,كوافير مسيو طارق,,93,
368,سكنى- تجارى,,,4 ش رشدى,,ذات طابع معمارى مميز,ازياء الشامى,,93,
369,سكنى- تجارى,,,6 ش رشدى,,ذات طابع معمارى مميز,موبيليات الصيفى,,93,
370,سكنى- تجارى,,,10 ش صلاح الدين مع ش محمد موسى (بنما سابقا),,ذات طابع معمارى مميز,صيدلية سعدة,,93,
371,سكنى- تجارى,,,7 ش صلاح الدين مع ش محمد موسى (بنما سابقا),,ذات طابع معمارى مميز,محلات محمود الفار / الامانة,,93,
372,سكنى- تجارى,,,28 ش محمد موسى (بنما سابقا)مع ش صلاح الدين,,ذات طابع معمارى مميز,العجيمى سنتر,,93,
373,سكنى- تجارى,,,30 ش محمد موسى (بنما سابقا),,ذات طابع معمارى مميز,شركة قها فرع بورسعيد,,93,
375,سكنى- تجارى,,,10 ش مصطفى نعمان مع ش صلاح الدين,,ذات طابع معمارى مميز,سوبر ماركت السندباد,,93,
376,سكنى- تجارى,,,1 عطفة الدجلة مع ش الشهيد عطعوط,,ذات طابع معمارى مميز,محل سوفينير,,93,
381,سكنى- تجارى,,,25 ش أحمد شوقى مع ش الشهيد عطعوط,,ذات طابع معمارى مميز,,,93,
383,سكنى- تجارى,,,19 ش الشهيد عطعوط,,ذات طابع معمارى مميز,صيدلية محمد,,93,
385,سكنى- تجارى,,,35 ش الشهيد عطعوط مع ش أحمد ماهر,,ذات طابع معمارى مميز,محلات مصطفى شوربة,,93,
387,سكنى- تجارى,,,39 ش الشهيد عطعوط,,ذات طابع معمارى مميز,السويسى للالكترونيات,,93,
388,سكنى- تجارى,,,41 ش الشهيد عطعوط,,ذات طابع معمارى مميز,,,93,
389,سكنى- تجارى,,,20 ش الطور مع ش الشهيد عطعوط,,ذات طابع معمارى مميز,,,93,
390,سكنى,,,24 ش الطور مع ش عكا,,ذات طابع معمارى مميز,,,93,
391,سكنى- تجارى,,,29 ش عكا,,ذات طابع معمارى مميز,مطعم البحرية,,93,
393,سكنى- تجارى,,,18 ش عكا مع ش أحمد ماهر (المدخل من 35 ش عطعوط),,ذات طابع معمارى مميز,,,93,
394,سكنى- تجارى,,,24 ش أحمد ماهر مع ش عكا,http://urbanharmony.org/images/tazalomat/394زز.jpg,ذات طابع معمارى مميز,محل شواوا,,93,
395,سكنى- تجارى,,,24 ش الطور مع ش جمال عبد الناصر,,ذات طابع معمارى مميز,قهوة ربيع,,93,
397,سكنى- تجارى,,,12 ش الشهيد المزاحى( التمساح سابقا) مع ش الطور,,ذات طابع معمارى مميز,,,93,
401,سكنى- تجارى,,,35 ش الطور,,ذات طابع معمارى مميز,سمارت كمبيوترز,,93,
402,سكنى,,,37 ش الطور مع ش عزمى,,ذات طابع معمارى مميز,,,93,
403,سكنى- تجارى,,,19 ش مصطفى كامل مع ش جمال عبد الناصر,,ذات طابع معمارى مميز,محمود محمود يوسف لتجارة مخلفات السفن,,93,
405,سكنى- تجارى,,,34 ش أحمد ماهر مع ش الشهيد المزاحى (التمساح سابقا),,ذات طابع معمارى مميز,شركة الهدى للتجارة والاستراد,,93,
406,سكنى- تجارى,,,29 ش جمال عبد الناصر,,ذات طابع معمارى مميز,,,93,
407,كنيسة,,,21 ش جمال عبد الناصر مع ش رشيد,,ذات طابع معمارى مميز,كنيسة النبى إلياس,,93,
408,سكنى- تجارى,,,ش الشهيد المزاحى (التمساح سابقا) مع ش رشيد,,ذات طابع معمارى مميز,حسن عبد الحميد عيسى (منجد افرنجى),,93,
409,سكنى- تجارى,,,33 ش سعد زغلول,,ذات طابع معمارى مميز,ميرناس,,93,
410,سكنى- تجارى,,,57 ش جمال عبد الناصر مع ش مصطفى نعمان,,ذات طابع معمارى مميز,,,93,
411,سكنى- تجارى,,,34 ش محمد موسى (بنما سابقا)مع ش جمال عبد الناصر,,ذات طابع معمارى مميز,منسى سنتر,,93,
413,سكنى- تجارى,,,65 ش جمال عبد الناصر مع محمد محمود مع ش محمد حسين العجرودى,,ذات طابع معمارى مميز,كوافير النجوم للرجال,,93,
414,سكنى- تجارى,,,54 ش جمال عبد الناصر مع ش محمد حسين العجرودى,,ذات طابع معمارى مميز,مكتبة الرحمة,,93,
415,أخرى,,,62 ش الجمهورية(فؤاد الأول سابقا),,ذات طابع معمارى مميز,إدارى ( النقابة العامة لأعمال النقل البحرى)- تجارى ( روما),,93,
416,سكنى- تجارى,,,58 ش الجمهورية(فؤاد الأول سابقا)مع ش الجبرتى,,ذات طابع معمارى مميز,محلات رسلان,,93,
417,سكنى- تجارى,,,71 ش جمال عبد الناصر( صلاح سالم سابقا),,ذات طابع معمارى مميز,,,93,
418,سكنى- تجارى,,,73 ش جمال عبد الناصر( صلاح سالم سابقا),,ذات طابع معمارى مميز,,,93,
419,سكنى- تجارى,,,20 ش الظاهر مع ش الحرية مع ش قايتباى,,ذات طابع معمارى مميز,,,93,
420,سكنى- تجارى,,,38 ش أحمد عرابى مع ش الظاهر,,ذات طابع معمارى مميز,مكتبة لينة,,93,
422,سكنى- تجارى,,,11 ش الظاهر مع الشهيد الجيار مع ش محفوظ حسين العجرودى,,ذات طابع معمارى مميز,,,93,
423,سكنى,,,3 ش الشهيد الجيار,,ذات طابع معمارى مميز,,,93,
426,سكنى,,,ش قايتباى مع ش محفوظ حسين العجرودى مع ش محمد محمود,,ذات طابع معمارى مميز,,,93,
427,سكنى,,,4 ش الوكيل مع ش قايتباى مع ش محمد موسى(بنما سابقا),,ذات طابع معمارى مميز,سيكوناس 2,,93,
428,سكنى- تجارى,,,18 ش محفوظ حسين العجرودى,,ذات طابع معمارى مميز,دينى( مسجد فجر الإسلام),,93,
429,سكنى,,,16 ش محفوظ حسين العجرودى مع ش عرفات,,ذات طابع معمارى مميز,,,93,
430,سكنى- تجارى,,,25 ش محفوظ حسين العجرودى مع ش عبد الهادى غزالى,,ذات طابع معمارى مميز,سوبر ماركت السنترال,,93,
431,سكنى- تجارى,,,17 ش عبد الهادى غزالى,,ذات طابع معمارى مميز,مركز حمدى لتصوير المستندات,,93,
432,سكنى- تجارى,,,20 ش محفوظ حسين العجرودى مع ش عبد الهادى غزالى,,ذات طابع معمارى مميز,Papers,,93,
434,سكنى- تجارى,,,16 ش الوكيل مع ش عبد الهادى غزالى,,ذات طابع معمارى مميز,فندق اخناتون,,93,
436,سكنى,,,10 ش عرفات مع ش الوكيل,,ذات طابع معمارى مميز,,,93,
441,سكنى- تجارى,,,4 ش الظاهر مع ش مصطفى نعمان,,ذات طابع معمارى مميز,,,93,
442,سكنى- تجارى,,,22 ش مصطفى نعمان,,ذات طابع معمارى مميز,البان البحيرى,,93,
443,سكنى- تجارى,,,24 ش مصطفى نعمان,,ذات طابع معمارى مميز,مكتب الجزار للاستيراد,,93,
444,سكنى,,,26 ش مصطفى نعمان,,ذات طابع معمارى مميز,,,93,
445,سكنى- تجارى,,,28 ش مصطفى نعمان,,ذات طابع معمارى مميز,شركة ماهر التجارية,,93,
446,سكنى- تجارى,,,30 ش مصطفى نعمان,,ذات طابع معمارى مميز,ستائر فكرونى,,93,
447,سكنى- تجارى,,,32 ش مصطفى نعمان,,ذات طابع معمارى مميز,مامى نت,,93,
448,سكنى- تجارى,,,34 ش مصطفى نعمان,,ذات طابع معمارى مميز,,,93,
449,سكنى- تجارى,,,3 ش عبد الهادى غزالى مع ش مصطفى نعمان,,ذات طابع معمارى مميز,,,93,
451,سكنى- تجارى,,,37 ش صفية زغلول (أوجينى سابقا) مع ش الظاهر,,ذات طابع معمارى مميز,محل فؤاد عيد واولاده,,93,
452,سكنى- تجارى,,,4 ش عرفات,,ذات طابع معمارى مميز,كوافير نادر,,93,
454,سكنى- تجارى,,,9 ش عبد الهادى غزالى مع ش محمد موسى,,ذات طابع معمارى مميز,,,93,
455,سكنى- تجارى,,,20 ش الشهيد الجيار مع ش عبد الهادى غزالى,,ذات طابع معمارى مميز,مركز الاهرام,,93,
456,سكنى,,,18 ش الشهيد الجيار,,ذات طابع معمارى مميز,,,93,
458,سكنى,,,50 ش أحمد عرابى,,ذات طابع معمارى مميز,,,93,
459,سكنى,,,54 ش أحمد عرابى,http://urbanharmony.org/images/tazalomat/459ز.jpg,ذات طابع معمارى مميز,,,93,
462,سكنى,,,ش عبد المنعم,,ذات طابع معمارى مميز,,,93,
464,سكنى- تجارى,,,67 ش صفية زغلول (أوجينى سابقا),,ذات طابع معمارى مميز,ستوديو مرمر,,93,
465,سكنى- تجارى,,,20 ش الوكيل,,ذات طابع معمارى مميز,شركة الفطيمى لتجارة السيراميك,,93,
466,سكنى- تجارى,,,51 ش محمد موسى مع ش الوكيل,,ذات طابع معمارى مميز,,,93,
467,سكنى- تجارى,,,53 ش محمد موسى مع ش شيربين مع ش الوكيل,,ذات طابع معمارى مميز,,,93,
468,سكنى- تجارى,,,49 ش محمد موسى,,ذات طابع معمارى مميز,,,93,
469,سكنى,,,2 ش المغرب مع ش عبد المنعم رياض,,ذات طابع معمارى مميز,,,93,
471,سكنى,,,3 ش المغرب,,ذات طابع معمارى مميز,,,93,
472,سكنى- تجارى,,,48 ش سعد زغلول,,ذات طابع معمارى مميز,جورج عوض,,93,
473,سكنى- تجارى,,,57 ش سعد زغلول,,ذات طابع معمارى مميز,شركة الرضا للتجارة,,93,
474,سكنى,,,1-251/2-251/3-251/4-251/5-251 مساكن هيئة قناة السويس,,ذات طابع معمارى مميز,,,93,
477,سكنى- تجارى,,,8 ش المشرق,,ذات طابع معمارى مميز,كوافير جيم ستايل,,93,
478,أخرى,,,مساكن هيئة قناة السويس,,ذات طابع معمارى مميز,مكتب صيانة المبانى السكنية والادارية ببورسعيد,,93,
479,سكنى,,,1-239 مساكن هيئة قناة السويس,,ذات طابع معمارى مميز,,,93,
480,سكنى,,,ك -237 مساكن هيئة قناة السويس,,ذات طابع معمارى مميز,,,93,
481,سكنى,,,1-361 مساكن هيئة قناة السويس,,ذات طابع معمارى مميز,,,93,
482,سكنى- تجارى,,,85 ش الطور مع ش مختار سعيد,,ذات طابع معمارى مميز,,,93,
483,سكنى,,,1-263/2-263/3-263/4-263/5-263/6-263/7-263/8-263 مساكن هيئة قناة السويس,,ذات طابع معمارى مميز,,,93,
485,سكنى- تجارى,,,78 ش أحمد ماهر,,ذات طابع معمارى مميز,,,93,
486,سكنى- تجارى,,,229 مساكن هيئة قناة السويس,,ذات طابع معمارى مميز,الشنون القانونية لهيئة قناة السويس,,93,
488,سكنى,,,29 ش المشرق مع حارة الروم,,ذات طابع معمارى مميز,,,93,
492,سكنى- تجارى,,,38 ش الوكيل,,ذات طابع معمارى مميز,المكتب العربى للاستيراد والتصدير,,93,
500,أخرى,,,5 ش النهضة,,ذات طابع معمارى مميز,سينما الدرادو ( سابقا),,93,
400,سكنى - تجارى,,,33 ش الطور مع ش الشهيد المزاحى,,ذات طابع معمارى مميز,,,93,
238,مسجد,محافظة بورسعيد,حى العرب,ش الشهداء مع ش محفوظ حسين العجرودى(عباس سابقا),,ذات طابع معمارى مميز,المسجد العباسى,,94,12
242,سكنى- تجارى,محافظة بورسعيد,حى العرب,ش الشهداء مع ش كسرى,,ذات طابع معمارى مميز,,,94,12
246,سكنى- تجارى,محافظة بورسعيد,حى العرب,ش نبيل منصور مع ش محمد فريد (كسرا سابقا),,ذات طابع معمارى مميز,جزارة العالمية,,94,12
248,سكنى- تجارى,محافظة بورسعيد,حى العرب,67 ش دمنهور مع ش كسرى,,ذات طابع معمارى مميز,قهوة ياسين,,94,12
250,سكنى- تجارى,محافظة بورسعيد,حى العرب,16 حارة القيصر مع ش سعد زغلول (دليسبس سابقا) مع ش أبو الحسن,http://urbanharmony.org/images/tazalomat/250س.jpg,ذات طابع معمارى مميز,الخميسى للملابس الجاهزة,,94,12
253,سكنى- تجارى,محافظة بورسعيد,حى العرب,1 الأزهر مع ش صفية زغلول (أوجينى سابقا),,ذات طابع معمارى مميز,,,94,12
255,سكنى- تجارى,محافظة بورسعيد,حى العرب,ش الشهيد الجيار مع ش الاسكندرية,,ذات طابع معمارى مميز,,,94,12
258,مسجد,محافظة بورسعيد,حى العرب,ش سعد زغلول مع ش صفية زغلول (أوجينى سابقا)مع ش الشهداء القتال مع ش المقدس,,ذات طابع معمارى مميز,المسجد التوفيقى,,94,12
259,سكنى- تجارى,محافظة بورسعيد,حى العرب,1 ش قليوبية مع ش صفية زغلول(اوجينى سابقا),,ذات طابع معمارى مميز,,,94,12
260,سكنى- تجارى,محافظة بورسعيد,حى العرب,146 ش صفية زغلول (اوجينى سابقا) مع ش محمد صالح حرب,,ذات طابع معمارى مميز,مهنى لقطع غيار السيارات,,94,12
268,سكنى- تجارى,محافظة بورسعيد,حى العرب,75 ش الدقهلية مع ش السواحل,,ذات طابع معمارى مميز,,,94,12
272,سكنى- تجارى,محافظة بورسعيد,حى العرب,ش الشرقية مع ش الجيزة,,ذات طابع معمارى مميز,المنى للاستيراد,,94,12
273,سكنى- تجارى,محافظة بورسعيد,حى العرب,ش المنيا مع ش الشرقية,http://urbanharmony.org/images/tazalomat/273.jpg,ذات طابع معمارى مميز,شركة القاصدين للتجارة,,94,12
502,سكنى,محافظة بورسعيد,حى العرب,ش أحمد عرابى مع ش الغازى مختار,,ذات طابع معمارى مميز,,,94,12
504,سكنى- تجارى,محافظة بورسعيد,حى العرب,ش الاسكندرية مع ش الشهيد محمد الجيار,http://urbanharmony.org/images/tazalomat/504.jpg,ذات طابع معمارى مميز,مكتب تليفون وتليغراف العرب,,94,12
506,سكنى- تجارى,محافظة بورسعيد,حى العرب,13 ش الغازى مختار مع ش محفوظ حسين العجرودى (عباس سابقا),,ذات طابع معمارى مميز,سوبر ماركت السويسى,,94,12
507,سكنى- تجارى,محافظة بورسعيد,حى العرب,85 ش صفية زغلول (اوجينى سابقا),,ذات طابع معمارى مميز,,,94,12
508,سكنى- تجارى,محافظة بورسعيد,حى العرب,ش الاسكندرية مع ش صفية زغلول (اوجينى سابقا),,ذات طابع معمارى مميز,,,94,12
509,سكنى- تجارى,محافظة بورسعيد,حى العرب,ش الاسكندرية,,ذات طابع معمارى مميز,محمصة الحرمين,,94,12
510,سكنى- تجارى,محافظة بورسعيد,حى العرب,ش الاسكندرية,,ذات طابع معمارى مميز,بن بدران,,94,12
511,سكنى- تجارى,محافظة بورسعيد,حى العرب,ش محفوظ حسين العجرودى مع ش الاسكندرية,http://urbanharmony.org/images/tazalomat/511.jpg,ذات طابع معمارى مميز,,,94,12
514,أخرى,محافظة بورسعيد,حى العرب,103 ش صفية زغلول (أوجينى سابقا) مع ش رياض,,ذات طابع معمارى مميز,قسم شرطة الخيالة,,94,12
516,سكنى- تجارى,محافظة بورسعيد,حى العرب,ش الشهيد الجيار,,ذات طابع معمارى مميز,تجارة الحاج احمد إبراهيم العشرى,,94,12
517,سكنى,محافظة بورسعيد,حى العرب,ش الشهيد الجيار,,ذات طابع معمارى مميز,,,94,12
525,سكنى- تجارى,محافظة بورسعيد,حى العرب,ش أحمد عرابى,,ذات طابع معمارى مميز,مخازن,,94,12
526,مدرسة,محافظة بورسعيد,حى العرب,ش أحمد عرابى مع ش محمد صالح حرب,http://urbanharmony.org/images/tazalomat/526.jpg,ذات طابع معمارى مميز,مدرسة العصفورى الثانوى للبنين,,94,12
534,سكنى- تجارى,محافظة بورسعيد,حى العرب,72 ش صفية زغلول(أوجينى سابقا) مع ش طولون مع حارة المنيرة مع حارة دسوق,,ذات طابع معمارى مميز,طعمية للملابس الجاهزة,,94,12
536,سكنى- تجارى,محافظة بورسعيد,حى العرب,1 ش هارون الرشد مع ش الشهداء(محمد على سابقا),,ذات طابع معمارى مميز,سوبر ماركت الامانة,,94,12
545,سكنى- تجارى,محافظة بورسعيد,حى العرب,8 حارة دسوق مع ش هارون الرشيد,,ذات طابع معمارى مميز,سوبر ماركت الاصيل,,94,12
546,سكنى- تجارى,محافظة بورسعيد,حى العرب,2 ش هارون الرشيد مع ش الشهداء (محمد على سابقا),,ذات طابع معمارى مميز,هدايا الفيل,,94,12
547,سكنى- تجارى,محافظة بورسعيد,حى العرب,18 ش طولون,,ذات طابع معمارى مميز,محل سنيور للملابس الجاهزة,,94,12
548,سكنى- تجارى,محافظة بورسعيد,حى العرب,9 حارة المحلة مع ش هارون الرشيد مع ش نبيل منصور,,ذات طابع معمارى مميز,البان حسونة,,94,12
554,سكنى- تجارى,محافظة بورسعيد,حى العرب,ش هارون الرشيد مع ش أبو الحسن,,ذات طابع معمارى مميز,قهوة بورصة مليم,,94,12
562,سكنى- تجارى,محافظة بورسعيد,حى العرب,6 ش الازهر مع ش هارون الرشيد,http://urbanharmony.org/images/tazalomat/562..jpg,ذات طابع معمارى مميز,بقالة أولاد مسعد السبع,,94,12
568,سكنى- تجارى,محافظة بورسعيد,حى العرب,ش هارون الرشيد مع ش حامد الألفى,,ذات طابع معمارى مميز,نظارات زاندو,,94,12
592,سكنى- تجارى,محافظة بورسعيد,حى العرب,34 حارة المحلة مع التجارى,,ذات طابع معمارى مميز,محل هابى لاند,,94,12
613,سكنى- تجارى,محافظة بورسعيد,حى العرب,ش الشهداء القتال مع ش سعد زغلول,http://urbanharmony.org/images/tazalomat/613..jpg,ذات طابع معمارى مميز,محلات الطنطاوى,,94,12
614,سكنى- تجارى,محافظة بورسعيد,حى العرب,4 حارة المنصورةمع ش الشهداء القتال مع ش سعد زغلول,http://urbanharmony.org/images/tazalomat/614.jpg,ذات طابع معمارى مميز,فواكه الروضة الشريفة,,94,12
663,سكنى- تجارى,محافظة بورسعيد,حى العرب,ش التجارى مع ش القليوبية,,ذات طابع معمارى مميز,عبد الفتاح للملابس,,94,12
669,سكنى- تجارى,محافظة بورسعيد,حى العرب,ش الانصار مع ش شهداء القتال,,ذات طابع معمارى مميز,سادات محمد صعيد لمعدات الصيد,,94,12
676,سكنى- تجارى,محافظة بورسعيد,حى العرب,حارة سعادة مع ش التجارى مع ش الزقازيق,,ذات طابع معمارى مميز,حمام للتجارة,,94,12
679,سكنى- تجارى,محافظة بورسعيد,حى العرب,حارة سعادة مع ش العدل مع ش الدقهلية,,ذات طابع معمارى مميز,سوبر ماركت عبدالله,,94,12
734,سكنى- تجارى,محافظة بورسعيد,حى العرب,حارة سعادة مع ش احمد ماهر (الحميدى) وحارة العدل وش الدقهليه,,ذات طابع معمارى مميز,بيت سرحان,,94,12
770,سكنى- تجارى,محافظة بورسعيد,حى العرب,ش الشرقية مع ش شهداء القناة,,ذات طابع معمارى مميز,حميد للأسماك,,94,12
768,سكنى- تجارى,محافظة بورسعيد,حى العرب,ش شهداء القناة مع حارة ابو الفتح,,ذات طابع معمارى مميز,الجزار,,94,12
775,سكنى,محافظة بورسعيد,حى العرب,25 ش القليوبية,,ذات طابع معمارى مميز,,,94,12
777,سكنى,محافظة بورسعيد,حى العرب,حارة ابو الفتح مع ش الغورى,,ذات طابع معمارى مميز,قهوة المعاشات,,94,12
778,سكنى,محافظة بورسعيد,حى العرب,ش الغورى,,ذات طابع معمارى مميز,لؤلؤة الغورى,,94,12
780,سكنى,محافظة بورسعيد,حى العرب,حارة البنا مع ش الغورى,,ذات طابع معمارى مميز,منسى للتجارة,,94,12
781,سكنى,محافظة بورسعيد,حى العرب,حارة أبو الفتح مع ش الزقازيق,,ذات طابع معمارى مميز,سندباد للأقمشة,,94,12
785,سكنى,محافظة بورسعيد,حى العرب,ش الدقهلية,,ذات طابع معمارى مميز,كوافير جمال,,94,12
786,سكنى,محافظة بورسعيد,حى العرب,ش الدقهلية مع ش الشرقية,,ذات طابع معمارى مميز,الرواد مودرن,,94,12
789,سكنى- تجارى,محافظة بورسعيد,حى العرب,ش الدقهلية,,ذات طابع معمارى مميز,قهوة أوكو,,94,12
790,سكنى- تجارى,محافظة بورسعيد,حى العرب,ش الدقهلية,,ذات طابع معمارى مميز,أولاد صيام,,94,12
791,سكنى- تجارى,محافظة بورسعيد,حى العرب,ش الجيزة مع ش الشرقية,,ذات طابع معمارى مميز,صيدلية شهيو,,94,12
792,سكنى- تجارى,محافظة بورسعيد,حى العرب,ش العروسى مع ش الشرقية,,ذات طابع معمارى مميز,لسنيارى للتجارة,,94,12
795,سكنى- تجارى,محافظة بورسعيد,حى العرب,حارة ابو الفتح مع ش المنيا,,ذات طابع معمارى مميز,,,94,12
798,سكنى- تجارى,محافظة بورسعيد,حى العرب,حارة البنا مع ش الشهداء وحارة دسوق,http://urbanharmony.org/images/tazalomat/798.jpg,ذات طابع معمارى مميز,بورصة الصحافة,,94,12
