id,type,addrs,value,name,owner,img_url,page,prov_id,prov,city
1449,فيلا,17      المصحة,ذات طابع معمارى مميز,,عدلى توفيق ميخائيل وشركاه,http://urbanharmony.org/images/tazalomat/1449.jpg,33,4,شرق معمارى,محافظة الاسكندرية
1929,فيلا,"73     شارع لافيزون "" فؤاد ابراهيم سابقا """,ذات طابع معمارى مميز,,نفس التمويل,http://urbanharmony.org/images/tazalomat/1929.jpg,33,4,شرق معمارى,محافظة الاسكندرية
1935,أخرى,110 ش فؤاد جرجس ( لافيزون سابقاً),ذات طابع معمارى مميز,,,http://urbanharmony.org/images/tazalomat/1935.jpg,33,4,شرق معمارى,محافظة الاسكندرية
1950,أخرى,1 17 زهران رشدى,ذات طابع معمارى مميز,,محمد على عبد الجواد و أخرين,http://urbanharmony.org/images/tazalomat/1950.jpg,33,4,شرق معمارى,محافظة الاسكندرية
1962,أخرى,3  شارع الفتح,ذات طابع معمارى مميز,,رمسيس و شركاه,http://urbanharmony.org/images/tazalomat/1962.jpg,33,4,شرق معمارى,محافظة الاسكندرية
1882,أخرى,12  شارع امير البحار محمود حمزة,ذات طابع معمارى مميز,,محمد فهمى احمد و شركاه,http://urbanharmony.org/images/tazalomat/1882.jpg,33,4,شرق معمارى,محافظة الاسكندرية
1886,أخرى,24  شارع محمد فريد وينجت,ذات طابع معمارى مميز,,ورثة الناصوري,http://urbanharmony.org/images/tazalomat/1886.jpg,33,4,شرق معمارى,محافظة الاسكندرية
1902,عمارة,145 أحمد شوقى,ذات طابع معمارى مميز,,احمد كمال الدين واخرين,http://urbanharmony.org/images/tazalomat/143%20Ahmed%20Shawki.jpg,33,4,شرق معمارى,محافظة الاسكندرية
1907,أخرى,30  مصطفى لطفى المنفلوطى,ذات طابع معمارى مميز,,محمد الصاوى إبراهيم بصفتى وليا شرعيا على ابنته,http://urbanharmony.org/images/tazalomat/1907.jpg,33,4,شرق معمارى,محافظة الاسكندرية
1909,أخرى,33  الشهيد سمير زاده,ذات طابع معمارى مميز,,مصطفى عبد المنعم محمد شعبان وشركاه,http://urbanharmony.org/images/tazalomat/1909.jpg,33,4,شرق معمارى,محافظة الاسكندرية
1913,أخرى,55  عبد العزيز فهمى,ذات طابع معمارى مميز,,رفيق عباس زاهر و شركاه,http://urbanharmony.org/images/tazalomat/1913.jpg,33,4,شرق معمارى,محافظة الاسكندرية
1976,أخرى,26  شارع احمد باشا يحيى,ذات طابع معمارى مميز,,فاروق عبد العظيم راشد,http://urbanharmony.org/images/tazalomat/1976.jpg,33,4,شرق معمارى,محافظة الاسكندرية
1997,أخرى,17  شارع شعراوي,ذات طابع معمارى مميز,,,http://urbanharmony.org/images/tazalomat/1997.jpg,33,4,شرق معمارى,محافظة الاسكندرية
4009,قصر,39  شارع محمود الديب,ذات طابع معمارى مميز,,أملاك الدولة المستردة,http://urbanharmony.org/images/tazalomat/4009.jpg,33,4,شرق معمارى,محافظة الاسكندرية
1936,أخرى,106 ش فؤاد جرجس ( لافيزون سابقاً),ذات طابع معمارى مميز,,كوثر السيد عبد الله,http://urbanharmony.org/images/tazalomat/1936.jpg,33,4,شرق معمارى,محافظة الاسكندرية
1957,أخرى,16  شارع ابراهيم العطار,ذات طابع معمارى مميز,,فؤاد محمد صبحى,http://urbanharmony.org/images/tazalomat/1957.jpg,33,4,شرق معمارى,محافظة الاسكندرية
1991,أخرى,656شارع جمال عبد الناصر,ذات طابع معمارى مميز,,فهمى على محمد محمد قاسم,http://urbanharmony.org/images/tazalomat/1991.jpg,33,4,شرق معمارى,محافظة الاسكندرية
2043,عقار,17  شارع ابن النديم,ذات طابع معمارى مميز,,,http://urbanharmony.org/images/tazalomat/2043.jpg,33,4,شرق معمارى,محافظة الاسكندرية
4001,أخرى,خلف 110 ش فؤاد جرجس ( لافيزون سابقاً),ذات طابع معمارى مميز,,فتحية السيد عبد الله,http://urbanharmony.org/images/tazalomat/4001.jpg,33,4,شرق معمارى,محافظة الاسكندرية
4003,أخرى,2  شارع هدي شعراوي - حي شرق,ذات طابع معمارى مميز,,اسعد سعدى شنوده,http://urbanharmony.org/images/tazalomat/4003.jpg,33,4,شرق معمارى,محافظة الاسكندرية
4026,أخرى,3  شارع رمضان محمد عوض الله,ذات طابع معمارى مميز,,صلاح الدين عوض واخرين,http://urbanharmony.org/images/tazalomat/4026.jpg,33,4,شرق معمارى,محافظة الاسكندرية
4050,فيلا,28  شارع محمد فريد وينجت,ذات طابع معمارى مميز,,خالد امين رشدى وخالد سلام محمد,http://urbanharmony.org/images/tazalomat/4050.jpg,33,4,شرق معمارى,محافظة الاسكندرية
1983,فيلا,142 شارع عبد السلام عارف,ذات طابع معمارى مميز,,جمال عبد الفتاح عبد الصمد,http://urbanharmony.org/images/tazalomat/1983.jpg,33,4,شرق معمارى,محافظة الاسكندرية
2110,أخرى,نادى سبورتنج,ذات طابع معمارى مميز,,نفس التمويل,http://urbanharmony.org/images/tazalomat/2110.jpg,33,4,شرق معمارى,محافظة الاسكندرية
1989,أخرى,3  شارع عزيز باشا الكحيل,ذات طابع معمارى مميز,,زكى سليمان عبد السيد,http://urbanharmony.org/images/tazalomat/1989.jpg,33,4,شرق معمارى,محافظة الاسكندرية
154,فيلا,21  شارع عصام حلمى المصرى,ذات طابع معمارى مميز,,علي حسن و شركاه,http://urbanharmony.org/images/tazalomat/154.jpg,33,4,شرق معمارى,محافظة الاسكندرية
178,فيلا,20  شارع الصفا,ذات طابع معمارى مميز,,مصطفى حسن إبراهيم و شركاه,http://urbanharmony.org/images/tazalomat/178.jpg,33,4,شرق معمارى,محافظة الاسكندرية
187,فيلا,9  شارع نمرة 1,ذات طابع معمارى مميز,,اللواء البحرى/محمد احمد مكى,http://urbanharmony.org/images/tazalomat/91.jpg,33,4,شرق معمارى,محافظة الاسكندرية
209,فيلا,9  شارع مقصود باشا,ذات طابع معمارى مميز,,فريال محمد احمد عمر و شركاه,http://urbanharmony.org/images/tazalomat/209.jpg,33,4,شرق معمارى,محافظة الاسكندرية
244,عمارة,339  جمال عبد الناصر,ذات طابع معمارى مميز,,شركة مودرن للتجارة والتوزيع,http://urbanharmony.org/images/tazalomat/244.jpg,33,4,شرق معمارى,محافظة الاسكندرية
318,فيلا,219  بورسعيد,ذات طابع معمارى مميز,,المسيو نيتو جوزيف,http://urbanharmony.org/images/tazalomat/318.jpg,33,4,شرق معمارى,محافظة الاسكندرية
453,فيلا,7  شارع 61,ذات طابع معمارى مميز,,أحمد عبد اللطيف وليا شرعيا,http://urbanharmony.org/images/tazalomat/453.jpg,33,4,شرق معمارى,محافظة الاسكندرية
254,فيلا,239  جمال عبد الناصر,ذات طابع معمارى مميز,,عقيلة أحمد محمد النقيب و شركاه,http://urbanharmony.org/images/tazalomat/254.jpg,33,4,شرق معمارى,محافظة الاسكندرية
276,عمارة,247  جمال عبد الناصر,ذات طابع معمارى مميز,,كارمن حنا عون و شركاه,http://urbanharmony.org/images/tazalomat/276.jpg,33,4,شرق معمارى,محافظة الاسكندرية
444,أخرى,13  الواء احمد على,,,الشيخ أحمد بدير و شركاه,http://urbanharmony.org/images/tazalomat/444.jpg,33,4,شرق معمارى,محافظة الاسكندرية
451,فيلا,3  شارع 61,ذات طابع معمارى مميز,,سالمون ناثان,http://urbanharmony.org/images/tazalomat/451.jpg,33,4,شرق معمارى,محافظة الاسكندرية
170,فيلا,33  شارع كمال الدين صلاح,ذات طابع معمارى مميز,,,http://urbanharmony.org/images/tazalomat/634.jpg,33,4,شرق معمارى,محافظة الاسكندرية
180,فيلا,24  شارع الصفا,ذات طابع معمارى مميز,,د / فؤاد عبد المنصف,http://urbanharmony.org/images/tazalomat/180.jpg,33,4,شرق معمارى,محافظة الاسكندرية
188,فيلا,7  شارع نمرة 1,ذات طابع معمارى مميز,,الست إكتمال يوسف,http://urbanharmony.org/images/tazalomat/188.jpg,33,4,شرق معمارى,محافظة الاسكندرية
204,فيلا,50  شارع ادموند  فيرمون,ذات طابع معمارى متميز,,,http://urbanharmony.org/images/tazalomat/204.jpg,33,4,شرق معمارى,محافظة الاسكندرية
675,مدرسة,11  شارع عبد اللطيف ابو هيف - حى شرق,ذات طابع معمارى مميز,,محمد سعد الشربينى,http://urbanharmony.org/images/tazalomat/675.jpg,33,4,شرق معمارى,محافظة الاسكندرية
701,أخرى,31  شارع شعراوى باشا,ذات طابع معمارى مميز,,تمام الدين احمد,http://urbanharmony.org/images/tazalomat/701.jpg,33,4,شرق معمارى,محافظة الاسكندرية
737,فيلا,جمال عبد الناصر,ذات طابع معمارى مميز,,احمد محمد عبد اللطيف قاسم و اولاده,http://urbanharmony.org/images/tazalomat/737,33,4,شرق معمارى,محافظة الاسكندرية
743,فيلا,جمال عبد الناصر,ذات طابع معمارى مميز,,أميمة عبد المنعم عبد الصمد,http://urbanharmony.org/images/tazalomat/743.jpg,33,4,شرق معمارى,محافظة الاسكندرية
749,فيلا,10  شارع ابراهيم نصير,ذات طابع معمارى مميز,,عصمت عبد المجيد,http://urbanharmony.org/images/tazalomat/749.jpg,33,4,شرق معمارى,محافظة الاسكندرية
763,فيلا,17  شارع محمد باشا سعيد,ذات طابع معمارى مميز,,,http://urbanharmony.org/images/tazalomat/763.jpg,33,4,شرق معمارى,محافظة الاسكندرية
770,عمارة,3  شارع احمد شكرى,ذات طابع معمارى مميز,,محمد خليل عنانى,http://urbanharmony.org/images/tazalomat/770.jpg,33,4,شرق معمارى,محافظة الاسكندرية
863,أخرى,31  سوريا,ذات طابع معمارى مميز,,إبراهيم محمود إبراهيم و شركاه,http://urbanharmony.org/images/tazalomat/01.jpg,33,4,شرق معمارى,محافظة الاسكندرية
872,فيلا,جمال عبد الناصر,ذات طابع معمارى مميز,,محمد عبد الرحمن هيكل,http://urbanharmony.org/images/tazalomat/872.jpg,33,4,شرق معمارى,محافظة الاسكندرية
880,فيلا,"50 48 شارع مسجد مصطفي كامل "" خليل الخياط سابقا""  ميدان سانت جيني",ذات طابع معمارى مميز,,طارق طلعت مصطفي و شركاه,http://urbanharmony.org/images/tazalomat/880.jpg,33,4,شرق معمارى,محافظة الاسكندرية
909,أخرى,"26  شارع محمد درويش الديب "" الاسماعيلية سابقا""",ذات طابع معمارى مميز,,,http://urbanharmony.org/images/tazalomat/909.jpg,33,4,شرق معمارى,محافظة الاسكندرية
910,أخرى,3  شارع مسجد مصطفي كامل,ذات طابع معمارى مميز,,محمود أحمد و شركاه,http://urbanharmony.org/images/tazalomat/910.jpg,33,4,شرق معمارى,محافظة الاسكندرية
449,فيلا,19  شارع كمال الدين صلاح,ذات طابع معمارى مميز,,محمود عثمان أحمد و شركاه,http://urbanharmony.org/images/tazalomat/449.jpg,33,4,شرق معمارى,محافظة الاسكندرية
713,عمارة,خلف 21 سيرهانك - حارة الزهراء - حي شرق,ذات طابع معمارى مميز,,د شفيق عباس,http://urbanharmony.org/images/tazalomat/713.jpg,33,4,شرق معمارى,محافظة الاسكندرية
916,أخرى,33، 35 شارع محمد درويش الديب,ذات طابع معمارى مميز,,مدام - فريال عبد الصادق متولي,http://urbanharmony.org/images/tazalomat/916.jpg,33,4,شرق معمارى,محافظة الاسكندرية
767,عمارة,13  شارع صبرى باشا,ذات طابع معمارى مميز,,محمد فريد,http://urbanharmony.org/images/tazalomat/767.jpg,33,4,شرق معمارى,محافظة الاسكندرية
878,فيلا,جمال عبد الناصر,ذات طابع معمارى مميز,,الشركة العربية للملاحة البحرية,http://urbanharmony.org/images/tazalomat/878.jpg,33,4,شرق معمارى,محافظة الاسكندرية
888,فيلا,38  شارع كفر عبده,ذات طابع معمارى مميز,,فؤاد محمد عوض وفايقة محمد عوض,http://urbanharmony.org/images/tazalomat/888.jpg,33,4,شرق معمارى,محافظة الاسكندرية
894,أخرى,8  شارع السلوم,ذات طابع معمارى مميز,,هدي محمد براده,http://urbanharmony.org/images/tazalomat/894.jpg,33,4,شرق معمارى,محافظة الاسكندرية
998,عمارة,24  قرداحي,ذات طابع معمارى مميز,,نعيمة رجب الحسينى,http://urbanharmony.org/images/tazalomat/998.jpg,33,4,شرق معمارى,محافظة الاسكندرية
886,أخرى,46  شارع كفر عبده,ذات طابع معمارى مميز,,رفعت قديسل بصفته وليا شرعيا على أولاده,http://urbanharmony.org/images/tazalomat/886.jpg,33,4,شرق معمارى,محافظة الاسكندرية
1104,فيلا,219  طريق الجيش,ذات طابع معمارى مميز,فيلا سباهى,قازم مصطفى نور سباهى و أخوته,http://urbanharmony.org/images/tazalomat/1104.jpg,33,4,شرق معمارى,محافظة الاسكندرية
1175,أخرى,55  شارع الفتح,ذات طابع معمارى مميز,,فيلا ماهر,http://urbanharmony.org/images/tazalomat/1175.jpg,33,4,شرق معمارى,محافظة الاسكندرية
1208,فيلا,بدون الهدايا (برجاء مراجعة العنوان ),ذات طابع معمارى مميز,,عزة و ماريام و شهيرة و أخرين,http://urbanharmony.org/images/tazalomat/72%20Hedaia%20st.jpg,33,4,شرق معمارى,محافظة الاسكندرية
1427,فيلا,402  جمال عبد الناصر,ذات طابع معمارى مميز,,أحمد أحمد محمد قاسم و أخرين,http://urbanharmony.org/images/tazalomat/1427.jpg,33,4,شرق معمارى,محافظة الاسكندرية
1434,عمارة,4  شارع السكة الحديد - حي شرق,ذات طابع معمارى مميز,,,http://urbanharmony.org/images/tazalomat/1434.jpg,33,4,شرق معمارى,محافظة الاسكندرية
1001,أخرى,18  شارع قرداحي,ذات طابع معمارى مميز,,عبد الواحد سليمان,http://urbanharmony.org/images/tazalomat/1001.jpg,33,4,شرق معمارى,محافظة الاسكندرية
1006,فيلا,13  شارع الايمان,ذات طابع معمارى مميز,,احمد نصار,http://urbanharmony.org/images/tazalomat/1006,33,4,شرق معمارى,محافظة الاسكندرية
1007,أخرى,15  شار ع الايمان,ذات طابع معمارى مميز,,فيلا رشاد عثمان,http://urbanharmony.org/images/tazalomat/1007.jpg,33,4,شرق معمارى,محافظة الاسكندرية
1008,أخرى,12  شارع قرداحي,ذات طابع معمارى مميز,,,http://urbanharmony.org/images/tazalomat/1008.jpg,33,4,شرق معمارى,محافظة الاسكندرية
1018,فيلا,10  ابو العلا,ذات طابع معمارى مميز,,ميايير روجيه,http://urbanharmony.org/images/tazalomat/1018.jpg,33,4,شرق معمارى,محافظة الاسكندرية
1027,فيلا,2  ابراهيم العبانى,ذات طابع معمارى مميز,,إنشراح محمد سالم الإمام,http://urbanharmony.org/images/tazalomat/1027.jpg,33,4,شرق معمارى,محافظة الاسكندرية
1042,أخرى,13  شارع احمد يحيي- حي شرق,ذات طابع معمارى مميز,,محمد بيومي,http://urbanharmony.org/images/tazalomat/13%20Ahmed%20Yehia.jpg,33,4,شرق معمارى,محافظة الاسكندرية
1058,أخرى,15  الدكتور موريسون,ذات طابع معمارى مميز,,احمد زايد مصطفى وشركاه,http://urbanharmony.org/images/tazalomat/1058.jpg,33,4,شرق معمارى,محافظة الاسكندرية
1060,أخرى,7   الشهيد سمير زاده ( ألفريد ليان ),ذات طابع معمارى مميز,,احمد ومحمد حسن وعبد المجيد ومحمود واولاد المرحوم,http://urbanharmony.org/images/tazalomat/1060.jpg,33,4,شرق معمارى,محافظة الاسكندرية
1074,مدرسة,14  رشدى,ذات طابع معمارى مميز,,صوفيا حسن و شركاه,http://urbanharmony.org/images/tazalomat/1074.jpg,33,4,شرق معمارى,محافظة الاسكندرية
1080,أخرى,12 و 10  القس ميخائيل أبادير,ذات طابع معمارى مميز,,مستر برج داموريسون,http://urbanharmony.org/images/tazalomat/1080..jpg,33,4,شرق معمارى,محافظة الاسكندرية
1124,أخرى,41  مصطفى أبو هيف,ذات طابع معمارى مميز,,نفس التمويل,http://urbanharmony.org/images/tazalomat/1124.jpg,33,4,شرق معمارى,محافظة الاسكندرية
1156,أخرى,"11,23  شارع الفتح",ذات طابع معمارى مميز,,,http://urbanharmony.org/images/tazalomat/1156.jpg,33,4,شرق معمارى,محافظة الاسكندرية
1197,عمارة,4  مصطفى فهمى,ذات طابع معمارى مميز,,تريزا رياض عبد السيد و شركاه,http://urbanharmony.org/images/tazalomat/1197.jpg,33,4,شرق معمارى,محافظة الاسكندرية
1223,أخرى,40  عبد السلام عارف,ذات طابع معمارى مميز,,بودى نوفل و شركاه,http://urbanharmony.org/images/tazalomat/1223.jpg,33,4,شرق معمارى,محافظة الاسكندرية
1235,فيلا,72  عبد السلام عارف,ذات طابع معمارى مميز,,زينب عبد المعطى خليل,http://urbanharmony.org/images/tazalomat/1235.jpg,33,4,شرق معمارى,محافظة الاسكندرية
1236,أخرى,76  عبد السلام عارف,ذات طابع معمارى مميز,,درويش مصطفى على حسن و شركاه,http://urbanharmony.org/images/tazalomat/1236.jpg,33,4,شرق معمارى,محافظة الاسكندرية
1432,أخرى,29  شارع جيسوب - حي شرق,ذات طابع معمارى مميز,,,http://urbanharmony.org/images/tazalomat/1432.jpg,33,4,شرق معمارى,محافظة الاسكندرية
1437,فيلا,13  كفر عبدة,ذات طابع معمارى مميز,,محمد محمد زهران,http://urbanharmony.org/images/tazalomat/1437.jpg,33,4,شرق معمارى,محافظة الاسكندرية
1117,أخرى,16  عبد الرحمن شكرى (فرنسيس سابقا),ذات طابع معمارى مميز,,دير سانت كلير,http://urbanharmony.org/images/tazalomat/1117.jpg,33,4,شرق معمارى,محافظة الاسكندرية
1149,مدرسة,1  غانم عبد الرحيم - ابراهيم فتحى عبد الحميد غنيم,ذات طابع معمارى مميز,,جمعية نوتر دام دي سيون,http://urbanharmony.org/images/tazalomat/1149.jpg,33,4,شرق معمارى,محافظة الاسكندرية
1166,أخرى,68 شارع مصطفي كامل,ذات طابع معمارى مميز,,انجال الحاج عبد السميع,http://urbanharmony.org/images/tazalomat/1166.jpg,33,4,شرق معمارى,محافظة الاسكندرية
1203,عمارة,89  عبد السلام عارف,ذات طابع معمارى مميز,,نادية إسكندر بطرس و شركاه,http://urbanharmony.org/images/tazalomat/89.jpg,33,4,شرق معمارى,محافظة الاسكندرية
1228,فيلا,7  تاج الرؤساء (امام قنصلية روسيا),ذات طابع معمارى مميز,,مصطفى أمين محمد و,http://urbanharmony.org/images/tazalomat/1228.jpg,33,4,شرق معمارى,محافظة الاسكندرية
1430,مدرسة,173   شارع قيكتور عمانويل - حي شرق,ذات طابع معمارى مميز,,محمد رجب,http://urbanharmony.org/images/tazalomat/1430.jpg,33,4,شرق معمارى,محافظة الاسكندرية
1141,اخرى,508   جمال عبد الناصر,ذات طابع معمارى مميز,مقر الحزب الوطنى,شركة التأمين الأهلية المصرية,http://urbanharmony.org/images/tazalomat/1141.jpg,34,4,شرق شخصية تاريخية ,محافظة الاسكندرية
785,فيلا,6 شارع شيتي بك,ذات طابع معمارى متميز,فيلا,وجدي أنور عبد الرحمن,http://urbanharmony.org/images/tazalomat/785.jpg,36,4,المنتزة معمارى,محافظة الاسكندرية
1474,فيلا,تقسيم توريل - الرأس السوداء,ذات طابع معمارى متميز,,السيدة توسكا ابراهيم صبري,http://urbanharmony.org/images/tazalomat/1474.jpg,36,4,المنتزة معمارى,محافظة الاسكندرية
1485,فيلا,7  شارع عبد الوهاب ثروت,ذات طابع معمارى متميز,,جواهر أبو سريع شديد,http://urbanharmony.org/images/tazalomat/1485.jpg,36,4,المنتزة معمارى,محافظة الاسكندرية
1740,فيلا,النبوى المهندس,ذات طابع معمارى متميز,,عبد الرحمن احمد عبد الرحمن,http://urbanharmony.org/images/tazalomat/1740.jpg,36,4,المنتزة معمارى,محافظة الاسكندرية
2001,أخرى,الراس السوداء - تخطيط توريل,ذات طابع معمارى متميز,نادي الشرقية,عبد الرازق أبو الخير,http://urbanharmony.org/images/tazalomat/2001.jpg,36,4,المنتزة معمارى,محافظة الاسكندرية
2006,اخرى,58    شارع ابن عقيل,ذات طابع معمارى متميز,,وهبة معزوز جاد,http://urbanharmony.org/images/tazalomat/2006.jpg,36,4,المنتزة معمارى,محافظة الاسكندرية
668,أخرى,22 شارع الاقبال,ذات طابع معمارى متميز,استراحة قساوس - فيرهيفن للمعوقين,الكنيسة,http://urbanharmony.org/images/tazalomat/668.jpg,36,4,المنتزة معمارى,محافظة الاسكندرية
797,فيلا,31  شارع الجلاء,ذات طابع معمارى متميز,فيلا الغرباني,مصطفي سويلم,http://urbanharmony.org/images/tazalomat/797.jpg,36,4,المنتزة معمارى,محافظة الاسكندرية
2005,فيلا,1   شارع شيتي بك,ذات طابع معمارى متميز,,حسن محمد حماد,http://urbanharmony.org/images/tazalomat/2005.jpg,36,4,المنتزة معمارى,محافظة الاسكندرية
1564,عقار,10 سيدى عبد الرحمن,ذات طابع معمارى مميز,منزل ورثة محمد عبد الغنى,على محمود يسرى الوردانى وشركاة,http://urbanharmony.org/images/tazalomat/1564.jpg,38,4,الجمرك معمارى,محافظة الاسكندرية
1568,عقار,12 حلابو,ذات طابع معمارى مميز,منزل ورثة سعد رجب,ورثة رجب افندى سعد,http://urbanharmony.org/images/tazalomat/1568.jpg,38,4,الجمرك معمارى,محافظة الاسكندرية
98,أخرى,11   ميدان التحرير,ذات طابع معمارى مميز,وكالة منشة,الشركة المتحدة للإسكان و التعمير,http://urbanharmony.org/images/tazalomat/98.jpg,38,4,الجمرك معمارى,محافظة الاسكندرية
1351,أخرى,5  ميدان عرابى,ذات طابع معمارى مميز,وكالة دهان,وقف يعقوب ميخائيل الدهان,http://urbanharmony.org/images/tazalomat/1351.jpg,38,4,الجمرك معمارى,محافظة الاسكندرية
1591,عقار,165 الشهيد مصطفى حافظ,ذات طابع معمارى مميز,محكمة الاسكندرية الشرعية,المحكمة الشرعية الحكومة المصرية,http://urbanharmony.org/images/tazalomat/1591.jpg,38,4,الجمرك معمارى,محافظة الاسكندرية
135,أخرى,ميدان سنترال المنشية,ذات طابع معمارى مميز,السوق الفرنساوى,محمد حسن قاسم,http://urbanharmony.org/images/tazalomat/135.jpg,38,4,الجمرك معمارى,محافظة الاسكندرية
1527,عمارة,33 33 عبد المنعم الدبة ( وكالة الليمون سابقا ),ذات طابع معمارى مميز,وكالة الليمون,ألفريد بلون متكاس بليون جوجيف باتون,http://urbanharmony.org/images/tazalomat/1527.jpg,38,4,الجمرك معمارى,محافظة الاسكندرية
1575,عقار,1 حارة الصعيدية,ذات طابع معمارى مميز,منزل بوهاجيار,محمد عباس زيتمار,http://urbanharmony.org/images/tazalomat/1575.jpg,38,4,الجمرك معمارى,محافظة الاسكندرية
1628,عقار,ميدان عرابى,ذات طابع معمارى مميز,فندق مرحبا,شركة التأمين الأهلية,http://urbanharmony.org/images/tazalomat/1628.jpg,38,4,الجمرك معمارى,محافظة الاسكندرية
3056,عمارة,5  ميدان التحرير,ذات طابع معمارى مميز,عمارة,شركة الجمهورية للتأمين,http://urbanharmony.org/images/tazalomat/3056.jpg,38,4,الجمرك معمارى,محافظة الاسكندرية
1648,أخرى,25 بحرى,ذات طابع معمارى مميز,وكالة ضيف باشا,حامد بك يكن,http://urbanharmony.org/images/tazalomat/1648a.jpg,38,4,الجمرك معمارى,محافظة الاسكندرية
1870,أخرى,90  الفراهدة,ذات طابع معمارى مميز,مطبعة زغيب/ماركو - التصميم الداخلى,ميشيل بازل ماركو جورج ميشيل ماركو,http://urbanharmony.org/images/tazalomat/1870.jpg,38,4,الجمرك معمارى,محافظة الاسكندرية
2015,عمارة,49 الشهيد مصطفى حافظ,ذات طابع معمارى مميز,عمارة سكنية,محمد حسن الشامى باشا,http://urbanharmony.org/images/tazalomat/2015.jpg,38,4,الجمرك معمارى,محافظة الاسكندرية
3029,عمارة,6 الغرفة التجارية,ذات طابع معمارى مميز,عمارة,,http://urbanharmony.org/images/tazalomat/3029.jpg,38,4,الجمرك معمارى,محافظة الاسكندرية
3030,عمارة,148  طريق الجيش,ذات طابع معمارى مميز,عمارة,شركة مصر للتأمين,http://urbanharmony.org/images/tazalomat/3030.jpg,38,4,الجمرك معمارى,محافظة الاسكندرية
7028,عمارة,7 سنان باشا,ذات طابع معمارى مميز,عمارة سكنية,,http://urbanharmony.org/images/tazalomat/7028.jpg,38,4,الجمرك معمارى,محافظة الاسكندرية
7030,عمارة,119 محمد كريم,ذات طابع معمارى مميز,عمارة سكنية,,http://urbanharmony.org/images/tazalomat/7030.jpg,38,4,الجمرك معمارى,محافظة الاسكندرية
3051,عمارة,23  ميدان التحرير,ذات طابع معمارى متميز,عمارة,شركة التأمين الأهلية,http://urbanharmony.org/images/tazalomat/3051.jpg,38,4,الجمرك معمارى,محافظة الاسكندرية
1405,فيلا,برج العرب,ذات طابع معمارى مميز,فيلا استراحة رئاسة الجمهورية ( منزل هوروفيتز ),,http://urbanharmony.org/images/tazalomat/1405.jpg,42,4,برج العرب معمارى,محافظة الاسكندرية
2107,فيلا,أيكنجى مريوط,ذات طابع معمارى مميز,فيلا سكن رشيد محمد رشيد,,http://urbanharmony.org/images/tazalomat/2107.jpg,42,4,برج العرب معمارى,محافظة الاسكندرية
1125,أخرى,سفارة سويسرا- مبنى القنصلية 6-8 أدريان بك – سابا باشا – الرمل,ذات قيمة معمارية متميزة,,,http://urbanharmony.org/images/tazalomat/1125.jpg,43,,,
1892,عمارة,سفارة سويسرا – مبنى الخدمات 1-3 ش المصحة سابقاً (إسماعيل زكي أحمد حالياً),ذات قيمة معمارية متميزة,,,http://urbanharmony.org/images/tazalomat/1892.jpg,43,,,
,عقار,32-أ شارع دمران,العقار ذو قيمة معمارية مميزة ويمثل طراز معماري فريد ويوصى بالحفاظ عليه,,زكريا محمد سنوس,http://urbanharmony.org/images/tazalomat/,50,,,
,عقار,33-أ شارع عبد المنعم الشرقى,العقار ذو قيمة معمارية مميزة ويمثل طراز معماري فريد ويوصى بالحفاظ عليه,,محمد أبو السعود,http://urbanharmony.org/images/tazalomat/,50,,,
,عقار,33-ب شارع عبد المنعم الشرقى,العقار ذو قيمة معمارية مميزة ويمثل طراز معماري فريد ويوصى بالحفاظ عليه,,النقراشى إبراهيم,http://urbanharmony.org/images/tazalomat/,50,,,
,عقار,3 ميدان سعد زغلول,العقار ذو قيمة معمارية مميزة ويمثل طراز معماري فريد بالإضافةإلى أنه مرتبط بالتاريخ القومى للمحافظة وكذلك ارتباطه بعدة شخصيات قومية وتاريخية علاوة على كونه يعتبر رمزا سياحيا من رموز مدينة المنيا ويصى ب,,محمد فتحى عبد الواحد,http://urbanharmony.org/images/tazalomat/,50,,,
,قصر,3 شارع صاروفيم,ذات طابع معمارى متميز,,هدى شعراوى,http://urbanharmony.org/images/tazalomat/DSC05994.jpg,50,,,
,عقار,29 شارع عدلى يكن,ذات طابع معمارى متميز,,مديرية الإسكان والمرافق,http://urbanharmony.org/images/tazalomat/yakan.jpg,50,,,
,عقار,45 شارع عدلى يكن,ذات طابع معمارى متميز,,,http://urbanharmony.org/images/tazalomat/DSCF9047.jpg,50,,,
,أخرى,25 شارع عدلى يكن,ذات طابع معمارى متميز,,مباحث التموين ومديرية التموين,http://urbanharmony.org/images/tazalomat/25yakan.jpg,50,,,
,عقار,26 ش الجمهورية,ذات طابع معمارى متميز,,قصر 26 ش الجمهورية,http://urbanharmony.org/images/tazalomat/DSC05906.jpg,50,,,
,عقار,7  شارع التحرير,ذات طابع معمارى متميز,,مبنى 7 شارع الجمهورية,http://urbanharmony.org/images/tazalomat/DSCF8948.jpg,50,,,
,عقار,23 شارع الجمهورية,ذات طابع معمارى متميز,,مبنى بنك القاهرة,http://urbanharmony.org/images/tazalomat/DSC059277.jpg,50,,,
,عقار,22 شارع الجمهورية,تراث معمارى,,مبنى 22 شارع الجمهورية,http://urbanharmony.org/images/tazalomat/DSCF8904.jpg,50,,,
,عقار,ش الجمهورية ناصية ش سعد زغلول,تراث معمارى,,مبنى قصر النيابة الإدارية,http://urbanharmony.org/images/tazalomat/DSC05981.jpg,50,,,
